Order_Clements,Family_Clements,Species_Clements,Species_BirdTree,Match.type,Daughter,Status
Accipitriformes,Accipitridae,Haliaeetus pelagicus,Haliaeetus pelagicus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Haliaeetus sanfordi,Haliaeetus sanfordi,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Haliaeetus vocifer,Haliaeetus vocifer,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Haliaeetus vociferoides,Haliaeetus vociferoides,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Haliastur indus,Haliastur indus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Haliastur sphenurus,Haliastur sphenurus,1BT to 1CL,0,Extant
Procellariiformes,Procellariidae,Halobaena caerulea,Halobaena caerulea,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Hamirostra melanosternon,Hamirostra melanosternon,1BT to 1CL,0,Extant
Gruiformes,Rallidae,Hapalocrex flaviventer,Porzana flaviventer,1BT to 1CL,0,Extant
Psittaciformes,Psittacidae,Hapalopsittaca amazonina,Hapalopsittaca amazonina,1BT to 1CL,0,Extant
Psittaciformes,Psittacidae,Hapalopsittaca fuertesi,Hapalopsittaca fuertesi,1BT to 1CL,0,Extant
Psittaciformes,Psittacidae,Hapalopsittaca melanotis,Hapalopsittaca melanotis,1BT to 1CL,0,Extant
Psittaciformes,Psittacidae,Hapalopsittaca pyrrhops,Hapalopsittaca pyrrhops,1BT to 1CL,0,Extant
Galbuliformes,Bucconidae,Hapaloptila castanea,Hapaloptila castanea,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Haplophaedia assimilis,Haplophaedia assimilis,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Haplophaedia aureliae,Haplophaedia aureliae,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Haplophaedia lugens,Haplophaedia lugens,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Haplospiza unicolor,Haplospiza unicolor,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes ardens,Harpactes ardens,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes diardii,Harpactes diardii,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes duvaucelii,Harpactes duvaucelii,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes erythrocephalus,Harpactes erythrocephalus,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes fasciatus,Harpactes fasciatus,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes kasumba,Harpactes kasumba,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes mackloti,Apalharpactes mackloti,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes oreskios,Harpactes oreskios,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes orrhophaeus,Harpactes orrhophaeus,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes reinwardtii,Apalharpactes reinwardtii,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes wardi,Harpactes wardi,1BT to 1CL,0,Extant
Trogoniformes,Trogonidae,Harpactes whiteheadi,Harpactes whiteheadi,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Harpagus bidentatus,Harpagus bidentatus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Harpagus diodon,Harpagus diodon,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Harpia harpyja,Harpia harpyja,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Harpyopsis novaeguineae,Harpyopsis novaeguineae,1BT to 1CL,0,Extant
Passeriformes,Bernieridae,Hartertula flavoviridis,Neomixis flavoviridis,1BT to 1CL,0,Extant
Passeriformes,Sturnidae,Hartlaubius auratus,Saroglossa aurata,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Hedydipna collaris,Anthreptes collaris,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Hedydipna metallica,Anthreptes metallicus,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Hedydipna pallidigaster,Anthreptes pallidigaster,1BT to 1CL,0,Extant
Passeriformes,Nectariniidae,Hedydipna platura,Anthreptes platurus,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Heinrichia calligyna,Heinrichia calligyna,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia crassirostris,Heleia crassirostris,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia dohertyi,Lophozosterops dohertyi,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia goodfellowi,Lophozosterops goodfellowi,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia javanica,Lophozosterops javanicus,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia muelleri,Heleia muelleri,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia pinaiae,Lophozosterops pinaiae,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia squamiceps,Lophozosterops squamiceps,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia squamifrons,Oculocincta squamifrons,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia superciliaris,Lophozosterops superciliaris,1BT to 1CL,0,Extant
Passeriformes,Zosteropidae,Heleia wallacei,Zosterops wallacei,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliactin bilophus,Heliactin bilophus,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus amethysticollis,Heliangelus amethysticollis,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus exortis,Heliangelus exortis,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus mavors,Heliangelus mavors,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus micraster,Heliangelus micraster,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus regalis,Heliangelus regalis,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus strophianus,Heliangelus strophianus,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliangelus viola,Heliangelus viola,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Helicolestes hamatus,Helicolestes hamatus,1BT to 1CL,0,Extant
Passeriformes,Furnariidae,Heliobletus contaminatus,Heliobletus contaminatus,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa aurescens,Heliodoxa aurescens,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa branickii,Heliodoxa branickii,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa gularis,Heliodoxa gularis,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa imperatrix,Heliodoxa imperatrix,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa jacula,Heliodoxa jacula,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa leadbeateri,Heliodoxa leadbeateri,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa rubinoides,Heliodoxa rubinoides,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa schreibersii,Heliodoxa schreibersii,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliodoxa xanthogonys,Heliodoxa xanthogonys,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliomaster constantii,Heliomaster constantii,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliomaster furcifer,Heliomaster furcifer,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliomaster longirostris,Heliomaster longirostris,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliomaster squamosus,Heliomaster squamosus,1BT to 1CL,0,Extant
Gruiformes,Heliornithidae,Heliopais personatus,Heliopais personatus,1BT to 1CL,0,Extant
Gruiformes,Heliornithidae,Heliornis fulica,Heliornis fulica,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliothryx auritus,Heliothryx auritus,1BT to 1CL,0,Extant
Caprimulgiformes,Trochilidae,Heliothryx barroti,Heliothryx barroti,1BT to 1CL,0,Extant
Passeriformes,Furnariidae,Hellmayrea gularis,Hellmayrea gularis,1BT to 1CL,0,Extant
Passeriformes,Parulidae,Helmitheros vermivorum,Helmitheros vermivorum,1BT to 1CL,0,Extant
Passeriformes,Locustellidae,Helopsaltes certhiola,Locustella certhiola,1BT to 1CL,0,Extant
Passeriformes,Locustellidae,Helopsaltes ochotensis,Locustella ochotensis,1BT to 1CL,0,Extant
Passeriformes,Locustellidae,Helopsaltes pleskei,Locustella pleskei,1BT to 1CL,0,Extant
Passeriformes,Locustellidae,Helopsaltes pryeri,Locustella pryeri,1BT to 1CL,0,Extant
Piciformes,Picidae,Hemicircus canente,Hemicircus canente,1BT to 1CL,0,Extant
Piciformes,Picidae,Hemicircus concretus,Hemicircus concretus,1BT to 1CL,0,Extant
Passeriformes,Fringillidae,Hemignathus wilsoni,Hemignathus munroi,1BT to 1CL,0,Extant
Passeriformes,Motacillidae,Hemimacronyx chloris,Anthus chloris,1BT to 1CL,0,Extant
Caprimulgiformes,Hemiprocnidae,Hemiprocne comata,Hemiprocne comata,1BT to 1CL,0,Extant
Caprimulgiformes,Hemiprocnidae,Hemiprocne coronata,Hemiprocne coronata,1BT to 1CL,0,Extant
Caprimulgiformes,Hemiprocnidae,Hemiprocne longipennis,Hemiprocne longipennis,1BT to 1CL,0,Extant
Caprimulgiformes,Hemiprocnidae,Hemiprocne mystacea,Hemiprocne mystacea,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Hemipus hirundinaceus,Hemipus hirundinaceus,1BT to 1CL,0,Extant
Passeriformes,Vangidae,Hemipus picatus,Hemipus picatus,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Hemithraupis flavicollis,Hemithraupis flavicollis,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Hemithraupis guira,Hemithraupis guira,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Hemithraupis ruficapilla,Hemithraupis ruficapilla,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus cinnamomeipectus,Hemitriccus cinnamomeipectus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus diops,Hemitriccus diops,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus flammulatus,Hemitriccus flammulatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus furcatus,Hemitriccus furcatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus granadensis,Hemitriccus granadensis,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus griseipectus,Hemitriccus griseipectus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus inornatus,Hemitriccus inornatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus iohannis,Hemitriccus iohannis,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus josephinae,Hemitriccus josephinae,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus kaempferi,Hemitriccus kaempferi,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus margaritaceiventer,Hemitriccus margaritaceiventer,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus minimus,Hemitriccus minimus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus minor,Hemitriccus minor,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus mirandae,Hemitriccus mirandae,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus nidipendulus,Hemitriccus nidipendulus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus obsoletus,Hemitriccus obsoletus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus orbitatus,Hemitriccus orbitatus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus rufigularis,Hemitriccus rufigularis,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus striaticollis,Hemitriccus striaticollis,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hemitriccus zosterops,Hemitriccus zosterops,1BT to 1CL,0,Extant
Passeriformes,Pycnonotidae,Hemixos castanonotus,Hemixos castanonotus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Henicopernis infuscatus,Henicopernis infuscatus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Henicopernis longicauda,Henicopernis longicauda,1BT to 1CL,0,Extant
Columbiformes,Columbidae,Henicophaps albifrons,Henicophaps albifrons,1BT to 1CL,0,Extant
Columbiformes,Columbidae,Henicophaps foersteri,Henicophaps foersteri,1BT to 1CL,0,Extant
Passeriformes,Troglodytidae,Henicorhina leucoptera,Henicorhina leucoptera,1BT to 1CL,0,Extant
Passeriformes,Troglodytidae,Henicorhina leucosticta,Henicorhina leucosticta,1BT to 1CL,0,Extant
Passeriformes,Troglodytidae,Henicorhina negreti,Henicorhina negreti,1BT to 1CL,0,Extant
Falconiformes,Falconidae,Herpetotheres cachinnans,Herpetotheres cachinnans,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus atricapillus,Herpsilochmus atricapillus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus axillaris,Herpsilochmus axillaris,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus dorsimaculatus,Herpsilochmus dorsimaculatus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus dugandi,Herpsilochmus dugandi,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus gentryi,Herpsilochmus gentryi,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus longirostris,Herpsilochmus longirostris,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus motacilloides,Herpsilochmus motacilloides,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus parkeri,Herpsilochmus parkeri,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus pectoralis,Herpsilochmus pectoralis,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus pileatus,Herpsilochmus pileatus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus roraimae,Herpsilochmus roraimae,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus rufimarginatus,Herpsilochmus rufimarginatus,1BT to many CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus stictocephalus,Herpsilochmus stictocephalus,1BT to 1CL,0,Extant
Passeriformes,Thamnophilidae,Herpsilochmus sticturus,Herpsilochmus sticturus,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Heterocercus aurantiivertex,Heterocercus aurantiivertex,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Heterocercus flavivertex,Heterocercus flavivertex,1BT to 1CL,0,Extant
Passeriformes,Pipridae,Heterocercus linteatus,Heterocercus linteatus,1BT to 1CL,0,Extant
Passeriformes,Alaudidae,Heteromirafra ruddi,Heteromirafra ruddi,1BT to 1CL,0,Extant
Passeriformes,Estrildidae,Heteromunia pectoralis,Heteromunia pectoralis,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Heteronetta atricapilla,Heteronetta atricapilla,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia auricularis,Heterophasia auricularis,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia capistrata,Heterophasia capistrata,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia desgodinsi,Heterophasia desgodinsi,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia gracilis,Heterophasia gracilis,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia melanoleuca,Heterophasia melanoleuca,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia picaoides,Heterophasia picaoides,1BT to 1CL,0,Extant
Passeriformes,Leiothrichidae,Heterophasia pulchella,Heterophasia pulchella,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Heterospingus rubrifrons,Heterospingus rubrifrons,1BT to 1CL,0,Extant
Passeriformes,Thraupidae,Heterospingus xanthopygius,Heterospingus xanthopygius,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Heteroxolmis dominicana,Xolmis dominicanus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Hieraaetus ayresii,Hieraaetus ayresii,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Hieraaetus morphnoides,Hieraaetus morphnoides,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Hieraaetus pennatus,Hieraaetus pennatus,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Hieraaetus wahlbergi,Aquila wahlbergi,1BT to 1CL,0,Extant
Accipitriformes,Accipitridae,Hieraaetus weiskei,Hieraaetus weiskei,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Hierococcyx vagans,Cuculus vagans,1BT to 1CL,0,Extant
Cuculiformes,Cuculidae,Hierococcyx varius,Cuculus varius,1BT to 1CL,0,Extant
Charadriiformes,Recurvirostridae,Himantopus himantopus,Himantopus himantopus,1BT to 1CL,0,Extant
Charadriiformes,Recurvirostridae,Himantopus leucocephalus,Himantopus leucocephalus,1BT to 1CL,0,Extant
Charadriiformes,Recurvirostridae,Himantopus mexicanus,Himantopus mexicanus,1BT to 1CL,0,Extant
Charadriiformes,Recurvirostridae,Himantopus novaezelandiae,Himantopus novaezelandiae,1BT to 1CL,0,Extant
Gruiformes,Rallidae,Himantornis haematopus,Himantornis haematopus,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Hippolais icterina,Hippolais icterina,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Hippolais languida,Hippolais languida,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Hippolais olivetorum,Hippolais olivetorum,1BT to 1CL,0,Extant
Passeriformes,Acrocephalidae,Hippolais polyglotta,Hippolais polyglotta,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Hirundapus caudacutus,Hirundapus caudacutus,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Hirundapus celebensis,Hirundapus celebensis,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Hirundapus cochinchinensis,Hirundapus cochinchinensis,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Hirundapus giganteus,Hirundapus giganteus,1BT to 1CL,0,Extant
Passeriformes,Tyrannidae,Hirundinea ferruginea,Hirundinea ferruginea,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo aethiopica,Hirundo aethiopica,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo albigularis,Hirundo albigularis,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo angolensis,Hirundo angolensis,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo atrocaerulea,Hirundo atrocaerulea,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo dimidiata,Hirundo dimidiata,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo domicola,Hirundo domicola,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo leucosoma,Hirundo leucosoma,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo lucida,Hirundo lucida,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo megaensis,Hirundo megaensis,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo neoxena,Hirundo neoxena,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo nigrita,Hirundo nigrita,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo nigrorufa,Hirundo nigrorufa,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo rustica,Hirundo rustica,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo smithii,Hirundo smithii,1BT to 1CL,0,Extant
Passeriformes,Hirundinidae,Hirundo tahitica,Hirundo tahitica,1BT to 1CL,0,Extant
Anseriformes,Anatidae,Histrionicus histrionicus,Histrionicus histrionicus,1BT to 1CL,0,Extant
Passeriformes,Ploceidae,Histurgops ruficauda,Histurgops ruficaudus,1BT to 1CL,0,Extant
Bucerotiformes,Bucerotidae,Horizocerus albocristatus,Tropicranus albocristatus,1BT to 1CL,0,Extant
Bucerotiformes,Bucerotidae,Horizocerus hartlaubi,Tockus hartlaubi,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis acanthizoides,Cettia acanthizoides,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis annae,Cettia annae,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis brunnescens,Cettia brunnescens,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis canturians,Cettia canturians,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis carolinae,Cettia carolinae,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis diphone,Cettia diphone,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis flavolivaceus,Cettia flavolivacea,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis fortipes,Cettia fortipes,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis haddeni,Cettia haddeni,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis parens,Cettia parens,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis ruficapilla,Cettia ruficapilla,1BT to 1CL,0,Extant
Passeriformes,Scotocercidae,Horornis seebohmi,Cettia seebohmi,1BT to 1CL,0,Extant
Otidiformes,Otididae,Houbaropsis bengalensis,Houbaropsis bengalensis,1BT to 1CL,0,Extant
Passeriformes,Muscicapidae,Humblotia flavirostris,Humblotia flavirostris,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates furcatus,Oceanodroma furcata,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates homochroa,Oceanodroma homochroa,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates hornbyi,Oceanodroma hornbyi,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates markhami,Oceanodroma markhami,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates matsudairae,Oceanodroma matsudairae,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates melania,Oceanodroma melania,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates microsoma,Halocyptena microsoma,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates monorhis,Oceanodroma monorhis,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates monteiroi,Oceanodroma monteiroi,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates pelagicus,Hydrobates pelagicus,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates tethys,Oceanodroma tethys,1BT to 1CL,0,Extant
Procellariiformes,Hydrobatidae,Hydrobates tristrami,Oceanodroma tristrami,1BT to 1CL,0,Extant
Caprimulgiformes,Apodidae,Hydrochous gigas,Hydrochous gigas,1BT to 1CL,0,Extant
Charadriiformes,Laridae,Hydrocoloeus minutus,Larus minutus,1BT to 1CL,0,Extant
Charadriiformes,Jacanidae,Hydrophasianus chirurgus,Hydrophasianus chirurgus,1BT to 1CL,0,Extant
Charadriiformes,Laridae,Hydroprogne caspia,Sterna caspia,1BT to 1CL,0,Extant
Caprimulgiformes,Caprimulgidae,Hydropsalis cayennensis,Caprimulgus cayennensis,1BT to 1CL,0,Extant
Caprimulgiformes,Caprimulgidae,Hydropsalis climacocerca,Hydropsalis climacocerca,1BT to 1CL,0,Extant
Caprimulgiformes,Caprimulgidae,Hydropsalis maculicaudus,Caprimulgus maculicaudus,1BT to 1CL,0,Extant
Caprimulgiformes,Caprimulgidae,Hydropsalis torquata,Hydropsalis torquata,1BT to 1CL,0,Extant
Passeriformes,Pittidae,Hydrornis baudii,Pitta baudii,1BT to 1CL,0,Extant
Passeriformes,Pittidae,Hydrornis caeruleus,Pitta caerulea,1BT to 1CL,0,Extant
Passeriformes,Pittidae,Hydrornis cyaneus,Pitta cyanea,1BT to 1CL,0,Extant
